SOUID,    DATE,   TG, Q_TG
107054,20040301,   24,    0
107054,20040302,   25,    0
107054,20040303,   47,    0
107054,20040304,   68,    0
107054,20040305,   75,    0
107054,20040306,   69,    0
107054,20040307,   58,    0
107054,20040308,   59,    0
107054,20040309,   54,    0
107054,20040310,   32,    0
107054,20040311,   42,    0
107054,20040312,   36,    0
107054,20040313,   74,    0
107054,20040314,   89,    0
107054,20040315,  110,    0
107054,20040316,  141,    0
107054,20040317,  108,    0
107054,20040318,  107,    0
107054,20040319,  102,    0
107054,20040320,  110,    0
107054,20040321,   95,    0
107054,20040322,   64,    0
107054,20040323,   56,    0
107054,20040324,   65,    0
107054,20040325,   45,    0
107054,20040326,   55,    0
107054,20040327,   67,    0
107054,20040328,   80,    0
107054,20040329,  104,    0
107054,20040330,  100,    0
107054,20040331,  126,    0
107054,20040401,  130,    0
107054,20040402,  126,    0
107054,20040403,  105,    0
107054,20040404,  100,    0
107054,20040405,   93,    0
107054,20040406,   74,    0
107054,20040407,   76,    0
107054,20040408,   64,    0
107054,20040409,   78,    0
107054,20040410,   86,    0
107054,20040411,   75,    0
107054,20040412,  102,    0
107054,20040413,  110,    0
107054,20040414,  109,    0
107054,20040415,   96,    0
107054,20040416,  132,    0
107054,20040417,  112,    0
107054,20040418,   89,    0
107054,20040419,   78,    0
107054,20040420,   82,    0
107054,20040421,  125,    0
107054,20040422,  110,    0
107054,20040423,  123,    0
107054,20040424,  150,    0
107054,20040425,  148,    0
107054,20040426,  148,    0
107054,20040427,  149,    0
107054,20040428,  120,    0
107054,20040429,   84,    0
107054,20040430,  100,    0
107054,20040501,  112,    0
107054,20040502,  128,    0
107054,20040503,  114,    0
107054,20040504,   93,    0
107054,20040505,   95,    0
107054,20040506,  108,    0
107054,20040507,  122,    0
107054,20040508,  111,    0
107054,20040509,  128,    0
107054,20040510,  160,    0
107054,20040511,  130,    0
107054,20040512,  111,    0
107054,20040513,  132,    0
107054,20040514,  144,    0
107054,20040515,  165,    0
107054,20040516,  174,    0
107054,20040517,  176,    0
107054,20040518,  183,    0
107054,20040519,  176,    0
107054,20040520,  182,    0
107054,20040521,  122,    0
107054,20040522,  106,    0
107054,20040523,  124,    0
107054,20040524,  144,    0
107054,20040525,  152,    0
107054,20040526,  148,    0
107054,20040527,  136,    0
107054,20040528,  137,    0
107054,20040529,  175,    0
107054,20040530,  152,    0
107054,20040531,  153,    0
107054,20040601,  145,    0
107054,20040602,  159,    0
107054,20040603,  160,    0
107054,20040604,  192,    0
107054,20040605,  181,    0
107054,20040606,  194,    0
107054,20040607,  210,    0
107054,20040608,  232,    0
107054,20040609,  194,    0
107054,20040610,  196,    0
107054,20040611,  178,    0
107054,20040612,  166,    0
107054,20040613,  186,    0
107054,20040614,  218,    0
107054,20040615,  209,    0
107054,20040616,  200,    0
107054,20040617,  170,    0
107054,20040618,  162,    0
107054,20040619,  133,    0
107054,20040620,  122,    0
107054,20040621,  136,    0
107054,20040622,  150,    0
107054,20040623,  152,    0
107054,20040624,  158,    0
107054,20040625,  155,    0
107054,20040626,  148,    0
107054,20040627,  192,    0
107054,20040628,  154,    0
107054,20040629,  174,    0
107054,20040630,  178,    0
107054,20040701,  156,    0
107054,20040702,  156,    0
107054,20040703,  158,    0
107054,20040704,  149,    0
107054,20040705,  153,    0
107054,20040706,  174,    0
107054,20040707,  176,    0
107054,20040708,  156,    0
107054,20040709,  152,    0
107054,20040710,  142,    0
107054,20040711,  148,    0
107054,20040712,  155,    0
107054,20040713,  156,    0
107054,20040714,  176,    0
107054,20040715,  195,    0
107054,20040716,  205,    0
107054,20040717,  203,    0
107054,20040718,  194,    0
107054,20040719,  168,    0
107054,20040720,  188,    0
107054,20040721,  196,    0
107054,20040722,  208,    0
107054,20040723,  202,    0
107054,20040724,  188,    0
107054,20040725,  182,    0
107054,20040726,  193,    0
107054,20040727,  191,    0
107054,20040728,  204,    0
107054,20040729,  230,    0
107054,20040730,  214,    0
107054,20040731,  216,    0
107054,20040801,  216,    0
107054,20040802,  216,    0
107054,20040803,  232,    0
107054,20040804,  216,    0
107054,20040805,  230,    0
107054,20040806,  216,    0
107054,20040807,  223,    0
107054,20040808,  245,    0
107054,20040809,  218,    0
107054,20040810,  216,    0
107054,20040811,  206,    0
107054,20040812,  209,    0
107054,20040813,  188,    0
107054,20040814,  203,    0
107054,20040815,  198,    0
107054,20040816,  188,    0
107054,20040817,  192,    0
107054,20040818,  202,    0
107054,20040819,  188,    0
107054,20040820,  180,    0
107054,20040821,  157,    0
107054,20040822,  174,    0
107054,20040823,  178,    0
107054,20040824,  190,    0
107054,20040825,  174,    0
107054,20040826,  170,    0
107054,20040827,  177,    0
107054,20040828,  158,    0
107054,20040829,  154,    0
107054,20040830,  162,    0
107054,20040831,  148,    0
107054,20040901,  156,    0
107054,20040902,  184,    0
107054,20040903,  198,    0
107054,20040904,  200,    0
107054,20040905,  214,    0
107054,20040906,  204,    0
107054,20040907,  208,    0
107054,20040908,  186,    0
107054,20040909,  202,    0
107054,20040910,  180,    0
107054,20040911,  192,    0
107054,20040912,  152,    0
107054,20040913,  167,    0
107054,20040914,  154,    0
107054,20040915,  136,    0
107054,20040916,  133,    0
107054,20040917,  166,    0
107054,20040918,  182,    0
107054,20040919,  130,    0
107054,20040920,  166,    0
107054,20040921,  133,    0
107054,20040922,  150,    0
107054,20040923,  182,    0
107054,20040924,  120,    0
107054,20040925,  103,    0
107054,20040926,  154,    0
107054,20040927,  168,    0
107054,20040928,  165,    0
107054,20040929,  146,    0
107054,20040930,  166,    0
107054,20041001,  134,    0
107054,20041002,  138,    0
107054,20041003,  134,    0
107054,20041004,  148,    0
107054,20041005,  127,    0
107054,20041006,  122,    0
107054,20041007,  116,    0
107054,20041008,  115,    0
107054,20041009,  116,    0
107054,20041010,  130,    0
107054,20041011,  114,    0
107054,20041012,  123,    0
107054,20041013,  128,    0
107054,20041014,  116,    0
107054,20041015,   94,    0
107054,20041016,   98,    0
107054,20041017,   96,    0
107054,20041018,  106,    0
107054,20041019,   98,    0
107054,20041020,  133,    0
107054,20041021,  122,    0
107054,20041022,  138,    0
107054,20041023,  153,    0
107054,20041024,  160,    0
107054,20041025,  130,    0
107054,20041026,  100,    0
107054,20041027,   98,    0
107054,20041028,  130,    0
107054,20041029,  126,    0
107054,20041030,  132,    0
107054,20041031,  120,    0
107054,20041101,  104,    0
107054,20041102,  107,    0
107054,20041103,  124,    0
107054,20041104,  113,    0
107054,20041105,   81,    0
107054,20041106,  100,    0
107054,20041107,  106,    0
107054,20041108,  109,    0
107054,20041109,   92,    0
107054,20041110,   80,    0
107054,20041111,   80,    0
107054,20041112,  104,    0
107054,20041113,   52,    0
107054,20041114,   48,    0
107054,20041115,   61,    0
107054,20041116,   98,    0
107054,20041117,  117,    0
107054,20041118,  100,    0
107054,20041119,   34,    0
107054,20041120,   25,    0
107054,20041121,   74,    0
107054,20041122,   96,    0
107054,20041123,  110,    0
107054,20041124,  103,    0
107054,20041125,   98,    0
107054,20041126,  103,    0
107054,20041127,   86,    0
107054,20041128,   68,    0
107054,20041129,   74,    0
107054,20041130,   58,    0
107054,20041201,   42,    0
107054,20041202,   40,    0
107054,20041203,   42,    0
107054,20041204,   61,    0
107054,20041205,   82,    0
107054,20041206,  100,    0
107054,20041207,   62,    0
107054,20041208,   80,    0
107054,20041209,   57,    0
107054,20041210,   54,    0
107054,20041211,   38,    0
107054,20041212,   34,    0
107054,20041213,   42,    0
107054,20041214,   59,    0
107054,20041215,   96,    0
107054,20041216,  104,    0
107054,20041217,   66,    0
107054,20041218,   43,    0
107054,20041219,   49,    0
107054,20041220,   18,    0
107054,20041221,   40,    0
107054,20041222,   67,    0
107054,20041223,  102,    0
107054,20041224,   94,    0
107054,20041225,   30,    0
107054,20041226,    9,    0
107054,20041227,   28,    0
107054,20041228,   28,    0
107054,20041229,   64,    0
107054,20041230,   76,    0
107054,20041231,  106,    0
107054,20050101,   86,    0
107054,20050102,   56,    0
107054,20050103,   70,    0
107054,20050104,   87,    0
107054,20050105,   55,    0
107054,20050106,   84,    0
107054,20050107,  102,    0
107054,20050108,   84,    0
107054,20050109,   96,    0
107054,20050110,   99,    0
107054,20050111,  102,    0
107054,20050112,   78,    0
107054,20050113,   50,    0
107054,20050114,   50,    0
107054,20050115,   68,    0
107054,20050116,   79,    0
107054,20050117,   76,    0
107054,20050118,   46,    0
107054,20050119,   69,    0
107054,20050120,   88,    0
107054,20050121,   67,    0
107054,20050122,   38,    0
107054,20050123,   36,    0
107054,20050124,   32,    0
107054,20050125,   39,    0
107054,20050126,   26,    0
107054,20050127,   44,    0
107054,20050128,   65,    0
107054,20050129,   60,    0
107054,20050130,   69,    0
107054,20050131,   64,    0
107054,20050201,   81,    0
107054,20050202,   72,    0
107054,20050203,   70,    0
107054,20050204,   82,    0
107054,20050205,   60,    0
107054,20050206,   72,    0
107054,20050207,   48,    0
107054,20050208,   62,    0
107054,20050209,   72,    0
107054,20050210,  100,    0
107054,20050211,   89,    0
107054,20050212,   98,    0
107054,20050213,   46,    0
107054,20050214,   48,    0
107054,20050215,   46,    0
107054,20050216,   35,    0
107054,20050217,   32,    0
107054,20050218,   59,    0
107054,20050219,   45,    0
107054,20050220,   21,    0
107054,20050221,   33,    0
107054,20050222,   27,    0
107054,20050223,   14,    0
107054,20050224,   17,    0
107054,20050225,   13,    0
107054,20050226,   26,    0
107054,20050227,   18,    0
107054,20050228,   -4,    0
107054,20050301,   24,    0
107054,20050302,   27,    0
107054,20050303,   18,    0
107054,20050304,   16,    0
107054,20050305,   30,    0
107054,20050306,   13,    0
107054,20050307,   30,    0
107054,20050308,   52,    0
107054,20050309,   66,    0
107054,20050310,   66,    0
107054,20050311,   67,    0
107054,20050312,   52,    0
107054,20050313,   30,    0
107054,20050314,   56,    0
107054,20050315,   80,    0
107054,20050316,  134,    0
107054,20050317,  151,    0
107054,20050318,  139,    0
107054,20050319,  131,    0
107054,20050320,  110,    0
107054,20050321,  112,    0
107054,20050322,  124,    0
107054,20050323,  126,    0
107054,20050324,  130,    0
107054,20050325,  122,    0
107054,20050326,  110,    0
107054,20050327,   93,    0
107054,20050328,  104,    0
107054,20050329,   80,    0
107054,20050330,   93,    0
107054,20050331,   99,    0
107054,20050401,  120,    0
107054,20050402,  134,    0
107054,20050403,  132,    0
107054,20050404,  112,    0
107054,20050405,   81,    0
107054,20050406,  107,    0
107054,20050407,  102,    0
107054,20050408,   63,    0
107054,20050409,   50,    0
107054,20050410,  108,    0
107054,20050411,  114,    0
107054,20050412,  102,    0
107054,20050413,   99,    0
107054,20050414,   92,    0
107054,20050415,   64,    0
107054,20050416,   61,    0
107054,20050417,   82,    0
107054,20050418,  115,    0
107054,20050419,   95,    0
107054,20050420,   79,    0
107054,20050421,  105,    0
107054,20050422,  113,    0
107054,20050423,  113,    0
107054,20050424,  112,    0
107054,20050425,  104,    0
107054,20050426,  114,    0
107054,20050427,  112,    0
107054,20050428,  116,    0
107054,20050429,  142,    0
107054,20050430,  172,    0
107054,20050501,  188,    0
107054,20050502,  173,    0
107054,20050503,  147,    0
107054,20050504,  114,    0
107054,20050505,  109,    0
107054,20050506,  134,    0
107054,20050507,  122,    0
107054,20050508,   98,    0
107054,20050509,   88,    0
107054,20050510,   84,    0
107054,20050511,   78,    0
107054,20050512,   96,    0
107054,20050513,  122,    0
107054,20050514,  109,    0
107054,20050515,  106,    0
107054,20050516,  123,    0
107054,20050517,   87,    0
107054,20050518,  102,    0
107054,20050519,  120,    0
107054,20050520,  158,    0
107054,20050521,  130,    0
107054,20050522,  132,    0
107054,20050523,  126,    0
107054,20050524,  144,    0
107054,20050525,  164,    0
107054,20050526,  192,    0
107054,20050527,  222,    0
107054,20050528,  179,    0
107054,20050529,  130,    0
107054,20050530,  142,    0
107054,20050531,  143,    0
107054,20050601,  136,    0
107054,20050602,  166,    0
107054,20050603,  173,    0
107054,20050604,  159,    0
107054,20050605,  152,    0
107054,20050606,  150,    0
107054,20050607,  120,    0
107054,20050608,  143,    0
107054,20050609,  161,    0
107054,20050610,  172,    0
107054,20050611,  124,    0
107054,20050612,  154,    0
107054,20050613,  129,    0
107054,20050614,  145,    0
107054,20050615,  165,    0
107054,20050616,  169,    0
107054,20050617,  208,    0
107054,20050618,  232,    0
107054,20050619,  252,    0
107054,20050620,  236,    0
107054,20050621,  208,    0
107054,20050622,  216,    0
107054,20050623,  235,    0
107054,20050624,  216,    0
107054,20050625,  178,    0
107054,20050626,  170,    0
107054,20050627,  192,    0
107054,20050628,  208,    0
107054,20050629,  206,    0
107054,20050630,  174,    0
107054,20050701,  174,    0
107054,20050702,  192,    0
107054,20050703,  166,    0
107054,20050704,  153,    0
107054,20050705,  138,    0
107054,20050706,  165,    0
107054,20050707,  163,    0
107054,20050708,  165,    0
107054,20050709,  185,    0
107054,20050710,  218,    0
107054,20050711,  230,    0
107054,20050712,  208,    0
107054,20050713,  221,    0
107054,20050714,  245,    0
107054,20050715,  224,    0
107054,20050716,  194,    0
107054,20050717,  218,    0
107054,20050718,  210,    0
107054,20050719,  185,    0
107054,20050720,  200,    0
107054,20050721,  174,    0
107054,20050722,  172,    0
107054,20050723,  193,    0
107054,20050724,  184,    0
107054,20050725,  168,    0
107054,20050726,  170,    0
107054,20050727,  151,    0
107054,20050728,  193,    0
107054,20050729,  190,    0
107054,20050730,  172,    0
107054,20050731,  169,    0
107054,20050801,  178,    0
107054,20050802,  186,    0
107054,20050803,  192,    0
107054,20050804,  176,    0
107054,20050805,  180,    0
107054,20050806,  158,    0
107054,20050807,  160,    0
107054,20050808,  168,    0
107054,20050809,  187,    0
107054,20050810,  194,    0
107054,20050811,  202,    0
107054,20050812,  185,    0
107054,20050813,  172,    0
107054,20050814,  162,    0
107054,20050815,  176,    0
107054,20050816,  186,    0
107054,20050817,  204,    0
107054,20050818,  220,    0
107054,20050819,  168,    0
107054,20050820,  171,    0
107054,20050821,  197,    0
107054,20050822,  164,    0
107054,20050823,  170,    0
107054,20050824,  152,    0
107054,20050825,  154,    0
107054,20050826,  148,    0
107054,20050827,  172,    0
107054,20050828,  180,    0
107054,20050829,  193,    0
107054,20050830,  217,    0
107054,20050831,  246,    0
107054,20050901,  206,    0
107054,20050902,  190,    0
107054,20050903,  206,    0
107054,20050904,  230,    0
107054,20050905,  202,    0
107054,20050906,  190,    0
107054,20050907,  198,    0
107054,20050908,  198,    0
107054,20050909,  199,    0
107054,20050910,  202,    0
107054,20050911,  161,    0
107054,20050912,  182,    0
107054,20050913,  174,    0
107054,20050914,  204,    0
107054,20050915,  184,    0
107054,20050916,  136,    0
107054,20050917,  113,    0
107054,20050918,  122,    0
107054,20050919,  162,    0
107054,20050920,  162,    0
107054,20050921,  176,    0
107054,20050922,  161,    0
107054,20050923,  148,    0
107054,20050924,  124,    0
107054,20050925,  168,    0
107054,20050926,  142,    0
107054,20050927,  172,    0
107054,20050928,  122,    0
107054,20050929,  128,    0
107054,20050930,  159,    0
107054,20051001,  134,    0
107054,20051002,  120,    0
107054,20051003,  111,    0
107054,20051004,  134,    0
107054,20051005,  134,    0
107054,20051006,  143,    0
107054,20051007,  160,    0
107054,20051008,  166,    0
107054,20051009,  122,    0
107054,20051010,  160,    0
107054,20051011,  186,    0
107054,20051012,  184,    0
107054,20051013,  138,    0
107054,20051014,  144,    0
107054,20051015,  170,    0
107054,20051016,  148,    0
107054,20051017,  144,    0
107054,20051018,  118,    0
107054,20051019,  133,    0
107054,20051020,  134,    0
107054,20051021,  138,    0
107054,20051022,  137,    0
107054,20051023,  116,    0
107054,20051024,  133,    0
107054,20051025,  158,    0
107054,20051026,  154,    0
107054,20051027,  172,    0
107054,20051028,  158,    0
107054,20051029,  144,    0
107054,20051030,  163,    0
107054,20051031,  143,    0
107054,20051101,  132,    0
107054,20051102,  138,    0
107054,20051103,  154,    0
107054,20051104,  114,    0
107054,20051105,   92,    0
107054,20051106,  108,    0
107054,20051107,  115,    0
107054,20051108,  136,    0
107054,20051109,   90,    0
107054,20051110,  100,    0
107054,20051111,  135,    0
107054,20051112,   88,    0
107054,20051113,   65,    0
107054,20051114,   52,    0
107054,20051115,   73,    0
107054,20051116,   68,    0
107054,20051117,   31,    0
107054,20051118,   26,    0
107054,20051119,   34,    0
107054,20051120,   16,    0
107054,20051121,   26,    0
107054,20051122,   44,    0
107054,20051123,   46,    0
107054,20051124,   60,    0
107054,20051125,   18,    0
107054,20051126,   33,    0
107054,20051127,   30,    0
107054,20051128,   35,    0
107054,20051129,   32,    0
107054,20051130,   40,    0
107054,20051201,   56,    0
107054,20051202,   89,    0
107054,20051203,   85,    0
107054,20051204,   72,    0
107054,20051205,   66,    0
107054,20051206,   36,    0
107054,20051207,   38,    0
107054,20051208,   48,    0
107054,20051209,   32,    0
107054,20051210,   42,    0
107054,20051211,   28,    0
107054,20051212,   38,    0
107054,20051213,   66,    0
107054,20051214,   62,    0
107054,20051215,   88,    0
107054,20051216,  100,    0
107054,20051217,   26,    0
107054,20051218,   24,    0
107054,20051219,   38,    0
107054,20051220,   28,    0
107054,20051221,   56,    0
107054,20051222,   80,    0
107054,20051223,   80,    0
107054,20051224,   83,    0
107054,20051225,   40,    0
107054,20051226,   36,    0
107054,20051227,   13,    0
107054,20051228,    3,    0
107054,20051229,   13,    0
107054,20051230,   41,    0
107054,20051231,   54,    0
107054,20060101,   61,    0
107054,20060102,   64,    0
107054,20060103,   75,    0
107054,20060104,   64,    0
107054,20060105,   31,    0
107054,20060106,   33,    0
107054,20060107,   25,    0
107054,20060108,   30,    0
107054,20060109,   56,    0
107054,20060110,   70,    0
107054,20060111,   86,    0
107054,20060112,   24,    0
107054,20060113,   53,    0
107054,20060114,   81,    0
107054,20060115,   83,    0
107054,20060116,   76,    0
107054,20060117,   79,    0
107054,20060118,   91,    0
107054,20060119,   94,    0
107054,20060120,   86,    0
107054,20060121,   60,    0
107054,20060122,   31,    0
107054,20060123,   20,    0
107054,20060124,   16,    0
107054,20060125,   24,    0
107054,20060126,   30,    0
107054,20060127,   31,    0
107054,20060128,   31,    0
107054,20060129,   38,    0
107054,20060130,   38,    0
107054,20060131,   51,    0
107054,20060201,   15,    0
107054,20060202,   -6,    0
107054,20060203,    8,    0
107054,20060204,   20,    0
107054,20060205,   46,    0
107054,20060206,   42,    0
107054,20060207,   70,    0
107054,20060208,   63,    0
107054,20060209,   32,    0
107054,20060210,   24,    0
107054,20060211,   23,    0
107054,20060212,   48,    0
107054,20060213,   83,    0
107054,20060214,   88,    0
107054,20060215,   90,    0
107054,20060216,   72,    0
107054,20060217,   81,    0
107054,20060218,   48,    0
107054,20060219,   44,    0
107054,20060220,   60,    0
107054,20060221,   42,    0
107054,20060222,   32,    0
107054,20060223,   22,    0
107054,20060224,   28,    0
107054,20060225,   40,    0
107054,20060226,   45,    0
107054,20060227,   43,    0
107054,20060228,   40,    0
107054,20060301,   14,    0
107054,20060302,   13,    0
107054,20060303,   25,    0
107054,20060304,    4,    0
107054,20060305,   27,    0
107054,20060306,   34,    0
107054,20060307,   64,    0
107054,20060308,   89,    0
107054,20060309,   98,    0
107054,20060310,   64,    0
107054,20060311,   47,    0
107054,20060312,   18,    0
107054,20060313,   20,    0
107054,20060314,   38,    0
107054,20060315,   68,    0
107054,20060316,   23,    0
107054,20060317,   39,    0
107054,20060318,   46,    0
107054,20060319,   62,    0
107054,20060320,   43,    0
107054,20060321,   40,    0
107054,20060322,   35,    0
107054,20060323,   54,    0
107054,20060324,   94,    0
107054,20060325,  116,    0
107054,20060326,  127,    0
107054,20060327,  122,    0
107054,20060328,  111,    0
107054,20060329,  102,    0
107054,20060330,  120,    0
107054,20060331,  129,    0
107054,20060401,  118,    0
107054,20060402,   96,    0
107054,20060403,   92,    0
107054,20060404,   57,    0
107054,20060405,   58,    0
107054,20060406,   70,    0
107054,20060407,   82,    0
107054,20060408,   92,    0
107054,20060409,   63,    0
107054,20060410,   62,    0
107054,20060411,   54,    0
107054,20060412,   86,    0
107054,20060413,  126,    0
107054,20060414,  108,    0
107054,20060415,  111,    0
107054,20060416,  114,    0
107054,20060417,  104,    0
107054,20060418,  103,    0
107054,20060419,  110,    0
107054,20060420,  122,    0
107054,20060421,  136,    0
107054,20060422,  130,    0
107054,20060423,  112,    0
107054,20060424,  121,    0
107054,20060425,  110,    0
107054,20060426,  121,    0
107054,20060427,  136,    0
107054,20060428,  111,    0
107054,20060429,  108,    0
107054,20060430,   98,    0
107054,20060501,  108,    0
107054,20060502,  101,    0
107054,20060503,  135,    0
107054,20060504,  200,    0
107054,20060505,  163,    0
107054,20060506,  118,    0
107054,20060507,  149,    0
107054,20060508,  132,    0
107054,20060509,  140,    0
107054,20060510,  160,    0
107054,20060511,  166,    0
107054,20060512,  171,    0
107054,20060513,  148,    0
107054,20060514,  136,    0
107054,20060515,  144,    0
107054,20060516,  146,    0
107054,20060517,  137,    0
107054,20060518,  151,    0
107054,20060519,  144,    0
107054,20060520,  134,    0
107054,20060521,  130,    0
107054,20060522,  129,    0
107054,20060523,  104,    0
107054,20060524,  120,    0
107054,20060525,  138,    0
107054,20060526,  163,    0
107054,20060527,  152,    0
107054,20060528,  138,    0
107054,20060529,  128,    0
107054,20060530,  100,    0
107054,20060531,  110,    0
107054,20060601,  108,    0
107054,20060602,  153,    0
107054,20060603,  170,    0
107054,20060604,  176,    0
107054,20060605,  165,    0
107054,20060606,  155,    0
107054,20060607,  186,    0
107054,20060608,  200,    0
107054,20060609,  204,    0
107054,20060610,  222,    0
107054,20060611,  233,    0
107054,20060612,  254,    0
107054,20060613,  208,    0
107054,20060614,  168,    0
107054,20060615,  161,    0
107054,20060616,  182,    0
107054,20060617,  218,    0
107054,20060618,  206,    0
107054,20060619,  186,    0
107054,20060620,  189,    0
107054,20060621,  174,    0
107054,20060622,  158,    0
107054,20060623,  165,    0
107054,20060624,  189,    0
107054,20060625,  187,    0
107054,20060626,  146,    0
107054,20060627,  155,    0
107054,20060628,  178,    0
107054,20060629,  190,    0
107054,20060630,  207,    0
107054,20060701,  230,    0
107054,20060702,  257,    0
107054,20060703,  249,    0
107054,20060704,  246,    0
107054,20060705,  204,    0
107054,20060706,  212,    0
107054,20060707,  198,    0
107054,20060708,  184,    0
107054,20060709,  192,    0
107054,20060710,  188,    0
107054,20060711,  206,    0
107054,20060712,  202,    0
107054,20060713,  190,    0
107054,20060714,  182,    0
107054,20060715,  200,    0
107054,20060716,  224,    0
107054,20060717,  244,    0
107054,20060718,  253,    0
107054,20060719,  272,    0
107054,20060720,  256,    0
107054,20060721,  248,    0
107054,20060722,  246,    0
107054,20060723,  216,    0
107054,20060724,  228,    0
107054,20060725,  249,    0
107054,20060726,  263,    0
107054,20060727,  248,    0
107054,20060728,  232,    0
107054,20060729,  215,    0
107054,20060730,  218,    0
107054,20060731,  204,    0
107054,20060801,  186,    0
107054,20060802,  184,    0
107054,20060803,  176,    0
107054,20060804,  176,    0
107054,20060805,  209,    0
107054,20060806,  227,    0
107054,20060807,  212,    0
107054,20060808,  180,    0
107054,20060809,  192,    0
107054,20060810,  167,    0
107054,20060811,  169,    0
107054,20060812,  168,    0
107054,20060813,  160,    0
107054,20060814,  156,    0
107054,20060815,  177,    0
107054,20060816,  170,    0
107054,20060817,  194,    0
107054,20060818,  180,    0
107054,20060819,  184,    0
107054,20060820,  179,    0
107054,20060821,  177,    0
107054,20060822,  166,    0
107054,20060823,  182,    0
107054,20060824,  180,    0
107054,20060825,  164,    0
107054,20060826,  174,    0
107054,20060827,  172,    0
107054,20060828,  166,    0
107054,20060829,  156,    0
107054,20060830,  154,    0
107054,20060831,  194,    0
107054,20060901,  190,    0
107054,20060902,  175,    0
107054,20060903,  213,    0
107054,20060904,  196,    0
107054,20060905,  220,    0
107054,20060906,  218,    0
107054,20060907,  173,    0
107054,20060908,  155,    0
107054,20060909,  173,    0
107054,20060910,  190,    0
107054,20060911,  221,    0
107054,20060912,  185,    0
107054,20060913,  202,    0
107054,20060914,  187,    0
107054,20060915,  186,    0
107054,20060916,  186,    0
107054,20060917,  198,    0
107054,20060918,  182,    0
107054,20060919,  166,    0
107054,20060920,  172,    0
107054,20060921,  222,    0
107054,20060922,  172,    0
107054,20060923,  182,    0
107054,20060924,  193,    0
107054,20060925,  176,    0
107054,20060926,  165,    0
107054,20060927,  160,    0
107054,20060928,  180,    0
107054,20060929,  179,    0
107054,20060930,  156,    0
107054,20061001,  173,    0
107054,20061002,  160,    0
107054,20061003,  132,    0
107054,20061004,  124,    0
107054,20061005,  123,    0
107054,20061006,  158,    0
107054,20061007,  132,    0
107054,20061008,  137,    0
107054,20061009,  169,    0
107054,20061010,  184,    0
107054,20061011,  170,    0
107054,20061012,  134,    0
107054,20061013,  144,    0
107054,20061014,  140,    0
107054,20061015,  151,    0
107054,20061016,  150,    0
107054,20061017,  138,    0
107054,20061018,  160,    0
107054,20061019,  162,    0
107054,20061020,  154,    0
107054,20061021,  156,    0
107054,20061022,  142,    0
107054,20061023,  124,    0
107054,20061024,  130,    0
107054,20061025,  124,    0
107054,20061026,  159,    0
107054,20061027,  109,    0
107054,20061028,  134,    0
107054,20061029,  147,    0
107054,20061030,  135,    0
107054,20061031,  132,    0
107054,20061101,   70,    0
107054,20061102,   52,    0
107054,20061103,   57,    0
107054,20061104,   58,    0
107054,20061105,   75,    0
107054,20061106,   74,    0
107054,20061107,   66,    0
107054,20061108,  104,    0
107054,20061109,   86,    0
107054,20061110,   70,    0
107054,20061111,   84,    0
107054,20061112,  103,    0
107054,20061113,  120,    0
107054,20061114,  128,    0
107054,20061115,  134,    0
107054,20061116,  108,    0
107054,20061117,   92,    0
107054,20061118,   73,    0
107054,20061119,   68,    0
107054,20061120,   84,    0
107054,20061121,   71,    0
107054,20061122,   84,    0
107054,20061123,   96,    0
107054,20061124,  104,    0
107054,20061125,  116,    0
107054,20061126,  105,    0
107054,20061127,  119,    0
107054,20061128,  124,    0
107054,20061129,   98,    0
107054,20061130,   93,    0
107054,20061201,  114,    0
107054,20061202,  106,    0
107054,20061203,   96,    0
107054,20061204,  113,    0
107054,20061205,  108,    0
107054,20061206,  100,    0
107054,20061207,   93,    0
107054,20061208,   76,    0
107054,20061209,   54,    0
107054,20061210,   64,    0
107054,20061211,   72,    0
107054,20061212,   78,    0
107054,20061213,   96,    0
107054,20061214,  125,    0
107054,20061215,  116,    0
107054,20061216,   65,    0
107054,20061217,   48,    0
107054,20061218,   56,    0
107054,20061219,   18,    0
107054,20061220,    1,    0
107054,20061221,   -8,    0
107054,20061222,   -2,    0
107054,20061223,   18,    0
107054,20061224,   46,    0
107054,20061225,   60,    0
107054,20061226,   62,    0
107054,20061227,   70,    0
107054,20061228,   77,    0
107054,20061229,   90,    0
107054,20061230,  100,    0
107054,20061231,  102,    0
107054,20070101,   74,    0
107054,20070102,   68,    0
107054,20070103,   78,    0
107054,20070104,   93,    0
107054,20070105,   98,    0
107054,20070106,   72,    0
107054,20070107,   86,    0
107054,20070108,   94,    0
107054,20070109,  104,    0
107054,20070110,  108,    0
107054,20070111,   91,    0
107054,20070112,  101,    0
107054,20070113,  110,    0
107054,20070114,   74,    0
107054,20070115,   79,    0
107054,20070116,   99,    0
107054,20070117,  116,    0
107054,20070118,  108,    0
107054,20070119,  116,    0
107054,20070120,   94,    0
107054,20070121,   66,    0
107054,20070122,   38,    0
107054,20070123,   23,    0
107054,20070124,   14,    0
107054,20070125,   26,    0
107054,20070126,   26,    0
107054,20070127,   58,    0
107054,20070128,   70,    0
107054,20070129,   81,    0
107054,20070130,   76,    0
107054,20070131,   61,    0
107054,20070201,   84,    0
107054,20070202,   86,    0
107054,20070203,   54,    0
107054,20070204,   28,    0
107054,20070205,   32,    0
107054,20070206,   25,    0
107054,20070207,   -4,    0
107054,20070208,    6,    0
